Year,Month,Day,Avg_Radiation,Avg_Temperature
2015,11,13,5.923933333333333,26.775466666666667
2015,11,14,4.6326,26.699866666666665
2015,11,15,5.356466666666667,26.630399999999998
2015,11,16,5.920866666666667,26.864633333333334
2015,11,17,5.862466666666666,27.3128
2015,11,18,5.693266666666667,27.0216
2015,11,19,4.921133333333333,27.081899999999997
2015,11,20,5.226466666666667,26.806133333333335
2015,11,21,5.514600000000001,26.99243333333333
2015,11,22,4.561066666666666,26.837166666666665
2015,11,23,5.5582,26.83836666666667
2015,11,24,5.342266666666667,27.002566666666667
2015,11,25,4.8564,26.9132
2015,11,26,4.363533333333333,26.3644
2015,11,27,6.1628,27.0168
2015,11,28,5.59,27.05203333333333
2015,11,29,6.034599999999999,27.179633333333335
2015,11,30,4.838733333333333,26.9205
2015,12,1,5.839933333333334,27.08226666666667
2015,12,2,5.3862,27.0918
2015,12,3,5.8628,27.145233333333334
2015,12,4,5.0878,27.045166666666667
2015,12,5,5.54,27.19236666666667
2015,12,6,5.2951999999999995,27.41096666666667
2015,12,7,5.7501999999999995,27.468866666666667
2015,12,8,4.9966,27.393266666666666
2015,12,9,5.0474,27.322466666666667
2015,12,10,5.5485999999999995,27.367333333333335
2015,12,11,4.180866666666667,27.153133333333333
2015,12,12,5.0562,26.858666666666668
2015,12,13,4.833866666666667,26.8518
2015,12,14,5.448533333333333,27.130466666666667
2015,12,15,4.3898,27.136033333333334
2015,12,16,4.5854,26.978466666666666
2015,12,17,5.536266666666667,27.18626666666667
2015,12,18,5.560533333333334,27.0689
2015,12,19,4.0702,26.412266666666667
2015,12,20,4.670933333333333,26.532133333333334
2015,12,21,4.960333333333333,26.572533333333332
2015,12,22,4.154933333333333,26.180866666666667
2015,12,23,5.0522,26.551733333333335
2015,12,24,6.108666666666666,26.947633333333332
2015,12,25,6.136466666666667,27.0144
2015,12,26,6.146533333333333,27.044966666666667
2015,12,27,5.819933333333333,26.99416666666667
2015,12,28,5.9938,26.941
2015,12,29,5.8382000000000005,26.799699999999998
2015,12,30,5.4472000000000005,26.8577
2015,12,31,5.593,26.853366666666666
2016,1,1,6.180066666666667,26.878766666666667
2016,1,2,6.276266666666667,27.0841
2016,1,3,6.130533333333333,27.183
2016,1,4,5.965466666666667,26.993333333333332
2016,1,5,6.2886,26.966633333333334
2016,1,6,6.454,27.0729
2016,1,7,6.285933333333333,27.060866666666666
2016,1,8,6.434,27.09123333333333
2016,1,9,6.365399999999999,27.42176666666667
2016,1,10,4.718533333333333,27.4661
2016,1,11,5.1238,27.304966666666665
2016,1,12,5.557333333333333,27.190833333333334
2016,1,13,5.183066666666667,27.0916
2016,1,14,6.265533333333334,27.578599999999998
2016,1,15,5.5069333333333335,27.607333333333337
2016,1,16,4.719133333333334,27.303466666666665
2016,1,17,5.443133333333334,27.113766666666667
2016,1,18,4.9517999999999995,27.076033333333335
2016,1,19,5.757466666666667,27.478066666666667
2016,1,20,5.187799999999999,27.264799999999997
2016,1,21,5.556,27.234833333333334
2016,1,22,4.650733333333333,27.272766666666666
2016,1,23,5.218066666666667,26.797533333333334
2016,1,24,3.8367999999999998,26.224500000000003
2016,1,25,5.331933333333333,26.6805
2016,1,26,5.297,26.580933333333334
2016,1,27,4.7666,26.280033333333336
2016,1,28,4.8655333333333335,26.5856
2016,1,29,5.315933333333334,26.818133333333332
2016,1,30,4.553533333333333,26.9386
2016,1,31,6.285733333333334,27.087400000000002
2016,2,1,5.576866666666667,26.972
2016,2,2,6.4282,27.186
2016,2,3,5.551466666666667,26.9542
2016,2,4,4.914666666666667,26.98303333333333
2016,2,5,4.292,26.412733333333332
2016,2,6,4.6208,26.3532
2016,2,7,5.508466666666666,26.775966666666665
2016,2,8,4.604,26.757166666666667
2016,2,9,4.6735999999999995,26.762866666666664
2016,2,10,4.5027333333333335,26.6185
2016,2,11,4.174333333333333,26.48946666666667
2016,2,12,4.9988,26.508366666666667
2016,2,13,3.642266666666667,26.152933333333333
2016,2,14,3.5171333333333337,26.027133333333335
2016,2,15,4.1441333333333334,26.127599999999997
2016,2,16,4.280133333333334,26.112766666666666
2016,2,17,4.231733333333334,26.014533333333333
2016,2,18,5.3069999999999995,26.32493333333333
2016,2,19,5.3994,26.5982
2016,2,20,5.670533333333333,26.623166666666666
2016,2,21,5.0734,26.512766666666668
2016,2,22,6.1096,26.886033333333334
2016,2,23,6.333866666666667,26.835333333333335
2016,2,24,5.7734,26.929133333333333
2016,2,25,5.308533333333333,26.837733333333333
2016,2,26,5.716666666666667,27.0774
2016,2,27,5.015266666666666,26.719033333333332
2016,2,28,5.3566,26.8504
2016,2,29,5.8458,26.902766666666665
2016,3,1,5.278866666666667,26.8037
2016,3,2,5.7908,26.9289
2016,3,3,6.007733333333333,26.87993333333333
2016,3,4,5.3834,26.874733333333335
2016,3,5,5.6802,26.95273333333333
2016,3,6,5.5488,27.046433333333333
2016,3,7,5.809466666666666,27.172633333333334
2016,3,8,5.082133333333334,27.1306
2016,3,9,5.087533333333333,26.813266666666664
2016,3,10,5.779533333333333,26.941833333333335
2016,3,11,5.198666666666666,26.920833333333334
2016,3,12,3.7952,26.706466666666664
2016,3,13,4.766666666666667,26.7303
2016,3,14,5.162133333333333,26.8172
2016,3,15,5.053066666666667,27.04133333333333
2016,3,16,4.8198,26.950266666666668
2016,3,17,5.115066666666666,27.329300000000003
2016,3,18,4.702933333333334,27.06833333333333
2016,3,19,3.9303999999999997,26.6947
2016,3,20,3.6161999999999996,26.653366666666667
2016,3,21,5.134933333333334,26.899333333333335
2016,3,22,4.6642,26.957733333333334
2016,3,23,5.331466666666667,26.939433333333334
2016,3,24,4.421666666666667,26.800166666666666
2016,3,25,3.508666666666666,26.3869
2016,3,26,4.535533333333333,26.2349
2016,3,27,4.655466666666667,26.59883333333333
2016,3,28,4.907266666666667,26.5855
2016,3,29,5.3552,26.851133333333333
2016,3,30,4.5626,26.9239
2016,3,31,5.077266666666667,26.825433333333333
2016,4,1,5.4162,26.738933333333335
2016,4,2,5.5802,26.8928
2016,4,3,5.707533333333333,26.8531
2016,4,4,4.217733333333333,26.733233333333335
2016,4,5,4.713866666666667,26.670266666666667
2016,4,6,6.403066666666667,27.1067
2016,4,7,5.398000000000001,27.126133333333335
2016,4,8,5.148066666666667,26.964866666666666
