Year,Month,Day,Avg_Radiation,Avg_Temperature
2011,1,1,5.1024242424242425,27.184696969696972
2011,1,2,5.806363636363637,26.956515151515152
2011,1,3,5.791515151515152,27.160454545454545
2011,1,4,5.711212121212121,27.206969696969697
2011,1,5,5.472424242424243,27.533030303030305
2011,1,6,5.634242424242425,27.62651515151515
2011,1,7,4.834545454545454,27.11439393939394
2011,1,8,3.8445454545454547,27.290303030303033
2011,1,9,4.004848484848485,27.69939393939394
2011,1,10,4.880303030303031,27.63590909090909
2011,1,11,4.007878787878788,27.81863636363636
2011,1,12,2.933030303030303,27.53227272727273
2011,1,13,4.597272727272728,27.388030303030302
2011,1,14,3.0984848484848486,26.957575757575757
2011,1,15,4.350303030303031,27.02878787878788
2011,1,16,4.848484848484849,27.184242424242427
2011,1,17,4.630909090909091,27.082575757575757
2011,1,18,4.363939393939393,27.37651515151515
2011,1,19,4.199090909090909,27.180000000000003
2011,1,20,5.368484848484848,26.912424242424244
2011,1,21,5.055454545454545,27.02030303030303
2011,1,22,5.374848484848485,26.894848484848485
2011,1,23,3.5924242424242423,26.77939393939394
2011,1,24,4.2272727272727275,26.6930303030303
2011,1,25,2.5475757575757574,26.824848484848484
2011,1,26,5.499090909090909,27.216666666666665
2011,1,27,6.43030303030303,27.21590909090909
2011,1,28,6.381818181818182,27.39439393939394
2011,1,29,5.734545454545454,27.135757575757577
2011,1,30,6.203939393939393,27.232878787878786
2011,1,31,6.315454545454545,27.01969696969697
2011,2,1,5.967878787878788,27.151363636363637
2011,2,2,5.03060606060606,27.10151515151515
2011,2,3,5.776060606060606,27.122878787878786
2011,2,4,5.846060606060606,27.223484848484848
2011,2,5,5.618787878787878,27.40348484848485
2011,2,6,3.927878787878788,27.042121212121213
2011,2,7,3.098787878787879,27.119090909090907
2011,2,8,2.9863636363636363,26.77227272727273
2011,2,9,3.33,27.038030303030304
2011,2,10,5.984848484848484,27.483030303030304
2011,2,11,6.543030303030303,27.92030303030303
2011,2,12,3.557272727272727,26.936060606060607
2011,2,13,5.681515151515152,26.813636363636363
2011,2,14,5.878787878787879,27.258484848484848
2011,2,15,6.256363636363637,27.34621212121212
2011,2,16,4.883030303030303,27.15590909090909
2011,2,17,5.885454545454546,27.2869696969697
2011,2,18,6.579696969696969,27.59212121212121
2011,2,19,6.334242424242424,27.81712121212121
2011,2,20,4.868484848484848,27.81924242424242
2011,2,21,5.277575757575757,27.71272727272727
2011,2,22,5.63878787878788,27.564696969696968
2011,2,23,3.5936363636363637,26.680000000000003
2011,2,24,3.140909090909091,26.61151515151515
2011,2,25,4.363030303030302,26.6269696969697
2011,2,26,4.943939393939394,26.941666666666666
2011,2,27,6.158484848484848,27.410757575757575
2011,2,28,6.721212121212122,27.488636363636363
2011,3,1,6.01,27.528030303030302
2011,3,2,4.66939393939394,27.298939393939396
2011,3,3,4.784545454545454,26.91939393939394
2011,3,4,4.083030303030303,26.901818181818182
2011,3,5,4.842424242424243,26.845454545454544
2011,3,6,4.403939393939394,26.633181818181818
2011,3,7,5.189090909090909,26.622878787878786
2011,3,8,5.579090909090909,26.614848484848483
2011,3,9,5.799393939393939,26.82651515151515
2011,3,10,5.13939393939394,27.03348484848485
2011,3,11,4.866060606060605,27.128333333333334
2011,3,12,5.783333333333333,27.368787878787877
2011,3,13,5.828787878787878,27.308333333333334
2011,3,14,5.263030303030304,26.802727272727275
2011,3,15,5.285757575757576,26.96393939393939
2011,3,16,5.607272727272727,26.85878787878788
2011,3,17,6.501818181818182,27.328787878787878
2011,3,18,6.288787878787879,27.311060606060607
2011,3,19,5.333939393939394,27.338787878787876
2011,3,20,5.468484848484849,27.555303030303033
2011,3,21,5.747272727272727,27.493181818181817
2011,3,22,5.536060606060606,27.398333333333333
2011,3,23,5.473636363636364,27.579848484848483
2011,3,24,5.297272727272727,27.528333333333332
2011,3,25,4.808787878787879,27.348939393939393
2011,3,26,4.191818181818182,27.061969696969697
2011,3,27,5.145151515151515,27.084393939393937
2011,3,28,4.403939393939394,26.938484848484848
2011,3,29,5.16909090909091,27.259090909090908
2011,3,30,4.424242424242424,26.829848484848483
2011,3,31,3.2503030303030305,26.584545454545452
2011,4,1,4.247575757575758,27.295757575757577
2011,4,2,4.781212121212121,27.755151515151514
2011,4,3,4.961515151515151,27.700454545454544
2011,4,4,5.548484848484848,27.546666666666667
2011,4,5,4.995151515151515,27.405454545454546
2011,4,6,4.41,27.296363636363637
2011,4,7,3.9409090909090914,27.204090909090908
2011,4,8,4.857272727272727,26.89181818181818
2011,4,9,4.982121212121212,27.120757575757576
2011,4,10,4.29969696969697,27.048030303030306
2011,4,11,4.637272727272728,26.636060606060607
2011,4,12,3.823030303030303,26.515757575757576
2011,4,13,4.883030303030304,26.746060606060606
2011,4,14,4.597575757575758,27.048939393939396
2011,4,15,5.6027272727272734,27.266363636363636
2011,4,16,4.102727272727273,27.734848484848484
2011,4,17,4.796060606060607,27.39378787878788
2011,4,18,4.387272727272728,26.98621212121212
2011,4,19,2.337878787878788,27.14121212121212
2011,4,20,2.2745454545454544,26.875
2011,4,21,4.871212121212121,26.695454545454545
2011,4,22,4.3512121212121215,26.764848484848486
2011,4,23,5.254848484848485,26.768636363636364
2011,4,24,5.665151515151515,27.177424242424244
2011,4,25,5.833030303030303,27.349242424242423
2011,4,26,5.0224242424242425,27.32469696969697
2011,4,27,5.529696969696969,27.454090909090908
2011,4,28,4.94969696969697,27.280454545454546
2011,4,29,5.37,27.32530303030303
2011,4,30,6.0230303030303025,27.557727272727274
